t,freq_hz,shoulder_pan_cmd,shoulder_pan_pos,shoulder_lift_cmd,shoulder_lift_pos,elbow_flex_cmd,elbow_flex_pos,wrist_flex_cmd,wrist_flex_pos,wrist_roll_cmd,wrist_roll_pos
0.0,0.1,0.0,0.08791208791208792,-20.0,-18.197802197802197,25.0,26.98901098901099,90.0,89.8021978021978,0.0,-0.3076923076923077
0.02,0.1019,0.00018773820511593507,0.08791208791208792,-19.999812261794883,-18.197802197802197,25.000187738205117,26.98901098901099,90.00018251179354,89.8021978021978,0.00018773820511593507,-0.3076923076923077
0.04,0.1038,0.0015144187569875855,0.08791208791208792,-19.998485581243013,-18.197802197802197,25.001514418756987,26.98901098901099,90.00147225911394,89.8021978021978,0.0015144187569875855,-0.3076923076923077
0.06,0.1057,0.005149603947560855,0.08791208791208792,-19.99485039605244,-18.197802197802197,25.00514960394756,26.98901098901099,90.00500624500982,89.8021978021978,0.005149603947560855,-0.3076923076923077
0.08,0.1076,0.012288359069694962,0.08791208791208792,-19.987711640930304,-18.197802197802197,25.012288359069696,26.98901098901099,90.01194626555713,89.8021978021978,0.012288359069694962,-0.3076923076923077
0.1,0.10950000000000001,0.0241421781736963,0.08791208791208792,-19.975857821826303,-18.197802197802197,25.024142178173697,26.98901098901099,90.02347008823186,89.8021978021978,0.0241421781736963,-0.3076923076923077
0.12,0.1114,0.04192953959927005,0.08791208791208792,-19.95807046040073,-18.197802197802197,25.04192953959927,26.98901098901099,90.04076227036501,89.8021978021978,0.04192953959927005,-0.3076923076923077
0.14,0.11330000000000001,0.0668661493885626,0.08791208791208792,-19.933133850611437,-18.197802197802197,25.066866149388563,26.98901098901099,90.06500467416748,89.8021978021978,0.0668661493885626,-0.3076923076923077
0.16,0.11520000000000001,0.10015493473813697,0.08791208791208792,-19.899845065261864,-18.197802197802197,25.100154934738136,26.98901098901099,90.09736673875275,89.8021978021978,0.10015493473813697,-0.3076923076923077
0.18,0.11710000000000001,0.14297585340761665,0.08791208791208792,-19.857024146592384,-18.197802197802197,25.142975853407616,26.98901098901099,90.1389955732395,89.8021978021978,0.14297585340761665,-0.3076923076923077
0.2,0.11900000000000001,0.19647558843092594,0.08791208791208792,-19.803524411569075,-18.197802197802197,25.196475588430925,26.98901098901099,90.19100593835006,89.8021978021978,0.19647558843092594,-0.3076923076923077
0.22,0.12090000000000001,0.26175720053364415,0.08791208791208792,-19.738242799466356,-18.197802197802197,25.261757200533644,26.98901098901099,90.25447018689242,89.8021978021978,0.26175720053364415,-0.3076923076923077
0.24,0.1228,0.3398698133088367,0.08791208791208792,-19.660130186691163,-18.197802197802197,25.339869813308837,26.98901098901099,90.33040823608852,89.8021978021978,0.3398698133088367,-0.3076923076923077
0.26,0.1247,0.43179840840688916,0.08791208791208792,-19.568201591593112,-18.197802197802197,25.431798408406888,26.98901098901099,90.41977764685417,89.8021978021978,0.43179840840688916,-0.21978021978021978
0.28,0.12660000000000002,0.5384538097169128,0.08791208791208792,-19.461546190283087,-18.197802197802197,25.538453809716913,26.98901098901099,90.52346388680904,89.8021978021978,0.5384538097169128,-0.21978021978021978
0.3,0.1285,0.6606629367246666,0.08791208791208792,-19.339337063275334,-18.197802197802197,25.660662936724666,26.98901098901099,90.6422708549697,89.89010989010988,0.6606629367246666,-0.04395604395604396
0.32,0.13040000000000002,0.7991594078933774,0.08791208791208792,-19.200840592106623,-18.197802197802197,25.799159407893377,26.98901098901099,90.77691174672125,89.97802197802197,0.7991594078933774,0.04395604395604396
0.34,0.1323,0.9545745750007076,0.08791208791208792,-19.04542542499929,-18.197802197802197,25.95457457500071,26.98901098901099,90.92800033774795,89.97802197802197,0.9545745750007076,0.21978021978021978
0.36,0.1342,1.1274290688518338,0.08791208791208792,-18.872570931148168,-18.197802197802197,26.127429068851832,26.98901098901099,91.09604276510358,90.06593406593407,1.1274290688518338,0.3076923076923077
0.38,0.1361,1.3181249356529463,0.08791208791208792,-18.681875064347054,-18.197802197802197,26.318124935652946,26.98901098901099,91.28142988249924,90.24175824175825,1.3181249356529463,0.3076923076923077
0.4,0.138,1.5269384415530898,0.26373626373626374,-18.47306155844691,-18.197802197802197,26.52693844155309,26.98901098901099,91.48443026515821,90.41758241758242,1.5269384415530898,0.4835164835164835
0.42,0.1399,1.7540136204308434,0.43956043956043955,-18.245986379569157,-18.197802197802197,26.754013620430843,26.98901098901099,91.7051839372247,90.50549450549451,1.7540136204308434,0.7472527472527473
0.44,0.1418,1.9993566369061795,0.7032967032967034,-18.000643363093822,-18.197802197802197,26.999356636906178,26.98901098901099,91.94369689170293,90.68131868131869,1.9993566369061795,0.9230769230769231
0.46,0.1437,2.262831032791905,0.967032967032967,-17.737168967208095,-18.197802197802197,27.262831032791905,26.98901098901099,92.19983646924166,90.94505494505495,2.262831032791905,1.010989010989011
0.48,0.1456,2.5441539207637387,1.2307692307692308,-17.45584607923626,-18.021978021978022,27.54415392076374,26.98901098901099,92.47332765776812,91.12087912087912,2.5441539207637387,1.1868131868131868
0.5,0.14750000000000002,2.842893183928759,1.4065934065934067,-17.15710681607124,-17.846153846153847,27.84289318392876,27.164835164835164,92.76375037001719,91.2967032967033,2.842893183928759,1.4505494505494505
0.52,0.1494,3.158465734220054,1.6703296703296704,-16.841534265779945,-17.582417582417584,28.158465734220055,27.516483516483518,93.07053775041027,91.56043956043956,3.158465734220054,1.8021978021978022
0.54,0.15130000000000002,3.490136876158147,1.934065934065934,-16.509863123841853,-17.318681318681318,28.490136876158147,27.78021978021978,93.39297555652884,91.73626373626374,3.490136876158147,1.978021978021978
0.56,0.1532,3.837020815520219,2.197802197802198,-16.16297918447978,-16.967032967032967,28.83702081552022,27.956043956043956,93.73020265362295,92.08791208791209,3.837020815520219,2.241758241758242
0.58,0.15510000000000002,4.198082344875936,2.4615384615384617,-15.801917655124065,-16.791208791208792,29.198082344875935,28.307692307692307,94.08121265322372,92.35164835164835,4.198082344875936,2.5934065934065935
0.6,0.157,4.572139729819439,2.8131868131868134,-15.427860270180561,-16.439560439560438,29.57213972981944,28.571428571428573,94.44485671902592,92.61538461538461,4.572139729819439,2.857142857142857
0.62,0.1589,4.957868811092667,3.076923076923077,-15.042131188907334,-16.175824175824175,29.957868811092666,28.923076923076923,94.81984755481317,92.96703296703296,4.957868811092667,3.208791208791209
0.64,0.1608,5.353808328704466,3.4285714285714284,-14.646191671295533,-15.824175824175825,30.353808328704467,29.274725274725274,95.20476458035958,93.23076923076923,5.353808328704466,3.5604395604395602
0.66,0.1627,5.758366464656588,3.78021978021978,-14.24163353534341,-15.472527472527473,30.75836646465659,29.626373626373628,95.59806029201413,93.58241758241758,5.758366464656588,3.8241758241758244
0.68,0.16460000000000002,6.169828591053365,4.131868131868132,-13.830171408946635,-15.12087912087912,31.169828591053367,29.978021978021978,95.99806779511195,93.93406593406593,6.169828591053365,4.263736263736264
0.7,0.16649999999999998,6.586366200262064,4.571428571428571,-13.413633799737937,-14.68131868131868,31.586366200262063,30.32967032967033,96.4030094855295,94.28571428571429,6.586366200262064,4.615384615384615
0.72,0.1684,7.006046983478548,4.923076923076923,-12.993953016521452,-14.32967032967033,32.00604698347855,30.681318681318682,96.81100684767475,94.63736263736264,7.006046983478548,4.967032967032967
0.74,0.1703,7.4268460136145595,5.362637362637362,-12.57315398638544,-13.89010989010989,32.42684601361456,31.12087912087912,97.22009132605606,94.98901098901099,7.4268460136145595,5.406593406593407
0.76,0.17220000000000002,7.846657977941664,5.714285714285714,-12.153342022058336,-13.538461538461538,32.84665797794166,31.47252747252747,97.62821621738358,95.34065934065934,7.846657977941664,5.758241758241758
0.78,0.1741,8.26331039548836,6.153846153846154,-11.73668960451164,-13.098901098901099,33.26331039548836,31.912087912087912,98.03326952000955,95.78021978021978,8.26331039548836,6.1098901098901095
0.8,0.17600000000000002,8.674577743882262,6.5054945054945055,-11.325422256117738,-12.747252747252746,33.67457774388226,32.26373626373626,98.4330876674958,96.13186813186813,8.674577743882262,6.549450549450549
0.82,0.1779,9.078196410251707,6.945054945054945,-10.921803589748293,-12.307692307692308,34.07819641025171,32.7032967032967,98.82547006329965,96.57142857142857,9.078196410251707,6.989010989010989
0.84,0.17980000000000002,9.471880371047133,7.384615384615385,-10.528119628952867,-11.868131868131869,34.471880371047135,33.05494505494506,99.20819432408757,96.92307692307692,9.471880371047133,7.34065934065934
0.86,0.1817,9.853337496309713,7.736263736263736,-10.146662503690287,-11.428571428571429,34.85333749630971,33.494505494505496,99.57903213011207,97.27472527472527,9.853337496309713,7.78021978021978
0.88,0.1836,10.22028636510272,8.175824175824175,-9.77971363489728,-11.076923076923077,35.22028636510272,33.934065934065934,99.9357655725211,97.71428571428571,10.22028636510272,8.219780219780219
0.9,0.1855,10.570473470628006,8.615384615384615,-9.429526529371994,-10.637362637362637,35.570473470628,34.285714285714285,100.2762038795043,98.06593406593407,10.570473470628006,8.659340659340659
0.92,0.1874,10.901690686075352,8.967032967032967,-9.098309313924648,-10.285714285714286,35.901690686075355,34.637362637362635,100.59820039591354,98.41758241758242,10.901690686075352,9.010989010989011
0.94,0.1893,11.211792855591971,9.31868131868132,-8.788207144408029,-9.846153846153847,36.21179285559197,34.989010989010985,100.89966968452055,98.76923076923077,11.211792855591971,9.362637362637363
0.96,0.1912,11.498715369007849,9.67032967032967,-8.501284630992151,-9.494505494505495,36.49871536900785,35.34065934065934,101.17860461148236,99.12087912087912,11.498715369007849,9.626373626373626
0.98,0.1931,11.760491574199516,10.021978021978022,-8.239508425800484,-9.142857142857142,36.76049157419952,35.69230769230769,101.43309327396538,99.47252747252747,11.760491574199516,10.065934065934066
1.0,0.195,11.99526987730636,10.373626373626374,-8.00473012269364,-8.87912087912088,36.995269877306356,35.956043956043956,101.66133562431175,99.82417582417582,11.99526987730636,10.417582417582418
1.02,0.19690000000000002,12.213380536812787,10.725274725274724,-7.786619463187213,-8.527472527472527,37.213380536812785,36.30769230769231,101.87337433871836,100.08791208791209,12.213380536812787,10.68131868131868
1.04,0.1988,12.426092615694227,10.901098901098901,-7.573907384305773,-8.175824175824175,37.42609261569423,36.57142857142857,102.08016476265658,100.35164835164835,12.426092615694227,10.945054945054945
1.06,0.20070000000000002,12.633055251395048,11.252747252747254,-7.366944748604952,-8.0,37.63305525139505,36.83516483516483,102.28136580117305,100.61538461538461,12.633055251395048,11.208791208791208
1.08,0.2026,12.83391278882974,11.516483516483516,-7.166087211170259,-7.736263736263736,37.83391278882974,37.0989010989011,102.47663170020297,100.79120879120879,12.83391278882974,11.472527472527473
1.1,0.20450000000000002,13.028305158848315,11.780219780219781,-6.971694841151685,-7.56043956043956,38.02830515884831,37.362637362637365,102.66561241449942,101.05494505494505,13.028305158848315,11.736263736263735
1.12,0.20640000000000003,13.215868284122452,11.956043956043956,-6.784131715877548,-7.2967032967032965,38.21586828412245,37.53846153846154,102.84795400222013,101.31868131868131,13.215868284122452,12.0
1.14,0.20829999999999999,13.39623451296427,12.219780219780219,-6.60376548703573,-7.032967032967033,38.39623451296427,37.8021978021978,103.0232990466693,101.49450549450549,13.39623451296427,12.263736263736265
1.16,0.2102,13.569033081546122,12.395604395604396,-6.430966918453878,-6.945054945054945,38.569033081546124,37.97802197802198,103.1912871056496,101.75824175824175,13.569033081546122,12.43956043956044
1.18,0.2121,13.733890604942543,12.659340659340659,-6.266109395057457,-6.769230769230769,38.733890604942545,38.15384615384615,103.35155518883425,101.93406593406593,13.733890604942543,12.615384615384615
1.2,0.214,13.890431597363852,12.835164835164836,-6.109568402636148,-6.5054945054945055,38.89043159736385,38.32967032967033,103.50373826351782,102.10989010989012,13.890431597363852,12.791208791208792
1.22,0.2159,14.038279021895072,13.010989010989011,-5.961720978104928,-6.417582417582418,39.03827902189507,38.505494505494504,103.6474697890511,102.28571428571429,14.038279021895072,13.054945054945055
1.24,0.2178,14.177054869993466,13.186813186813186,-5.822945130006534,-6.241758241758242,39.17705486999347,38.76923076923077,103.7823822802061,102.46153846153847,14.177054869993466,13.142857142857142
1.26,0.2197,14.306380770933343,13.362637362637363,-5.693619229066657,-5.978021978021978,39.306380770933345,38.94505494505494,103.90810789965461,102.63736263736264,14.306380770933343,13.406593406593407
1.28,0.22160000000000002,14.42587863131726,13.538461538461538,-5.574121368682739,-5.8901098901098905,39.42587863131726,39.032967032967036,104.02427907967619,102.81318681318682,14.42587863131726,13.494505494505495
1.3,0.22350000000000003,14.535171304698885,13.714285714285714,-5.464828695301115,-5.802197802197802,39.535171304698885,39.120879120879124,104.1305291731395,102.9010989010989,14.535171304698885,13.67032967032967
1.32,0.22540000000000002,14.633883291283947,13.802197802197803,-5.366116708716053,-5.626373626373627,39.63388329128395,39.2967032967033,104.22649313372439,103.07692307692308,14.633883291283947,13.846153846153847
1.34,0.2273,14.721641467592216,13.978021978021978,-5.278358532407784,-5.538461538461538,39.721641467592214,39.38461538461539,104.31180822527097,103.16483516483517,14.721641467592216,13.934065934065934
