t,freq_hz,shoulder_pan_cmd,shoulder_pan_pos,shoulder_lift_cmd,shoulder_lift_pos,elbow_flex_cmd,elbow_flex_pos,wrist_flex_cmd,wrist_flex_pos,wrist_roll_cmd,wrist_roll_pos
0.0,0.1,0.0,0.17582417582417584,-20.0,-19.164835164835164,25.0,26.813186813186814,90.0,89.62637362637362,0.0,-0.3076923076923077
0.02,0.1019,0.0,0.17582417582417584,-19.999812261794883,-19.164835164835164,25.0,26.813186813186814,90.0,89.62637362637362,0.0,-0.3076923076923077
0.04,0.1038,0.0,0.17582417582417584,-19.998485581243013,-19.164835164835164,25.0,26.813186813186814,90.0,89.62637362637362,0.0,-0.3076923076923077
0.06,0.1057,0.0,0.17582417582417584,-19.99485039605244,-19.164835164835164,25.0,26.813186813186814,90.0,89.62637362637362,0.0,-0.3076923076923077
0.08,0.1076,0.0,0.17582417582417584,-19.987711640930304,-19.164835164835164,25.0,26.813186813186814,90.0,89.62637362637362,0.0,-0.3076923076923077
0.1,0.10950000000000001,0.0,0.17582417582417584,-19.975857821826303,-19.164835164835164,25.0,26.813186813186814,90.0,89.62637362637362,0.0,-0.3076923076923077
0.12,0.1114,0.0,0.17582417582417584,-19.95807046040073,-19.164835164835164,25.0,26.813186813186814,90.0,89.62637362637362,0.0,-0.3076923076923077
0.14,0.11330000000000001,0.0,0.17582417582417584,-19.933133850611437,-19.164835164835164,25.0,26.813186813186814,90.0,89.62637362637362,0.0,-0.3076923076923077
0.16,0.11520000000000001,0.0,0.17582417582417584,-19.899845065261864,-19.164835164835164,25.0,26.813186813186814,90.0,89.62637362637362,0.0,-0.3076923076923077
0.18,0.11710000000000001,0.0,0.17582417582417584,-19.857024146592384,-19.164835164835164,25.0,26.813186813186814,90.0,89.62637362637362,0.0,-0.3076923076923077
0.2,0.11900000000000001,0.0,0.17582417582417584,-19.803524411569075,-19.164835164835164,25.0,26.813186813186814,90.0,89.62637362637362,0.0,-0.3076923076923077
0.22,0.12090000000000001,0.0,0.17582417582417584,-19.738242799466356,-19.164835164835164,25.0,26.813186813186814,90.0,89.62637362637362,0.0,-0.3076923076923077
0.24,0.1228,0.0,0.17582417582417584,-19.660130186691163,-19.164835164835164,25.0,26.813186813186814,90.0,89.62637362637362,0.0,-0.3076923076923077
0.26,0.1247,0.0,0.17582417582417584,-19.568201591593112,-19.164835164835164,25.0,26.813186813186814,90.0,89.62637362637362,0.0,-0.3076923076923077
0.28,0.12660000000000002,0.0,0.17582417582417584,-19.461546190283087,-19.164835164835164,25.0,26.813186813186814,90.0,89.62637362637362,0.0,-0.3076923076923077
0.3,0.1285,0.0,0.17582417582417584,-19.339337063275334,-19.164835164835164,25.0,26.813186813186814,90.0,89.62637362637362,0.0,-0.3076923076923077
0.32,0.13040000000000002,0.0,0.17582417582417584,-19.200840592106623,-19.164835164835164,25.0,26.813186813186814,90.0,89.62637362637362,0.0,-0.3076923076923077
0.34,0.1323,0.0,0.17582417582417584,-19.04542542499929,-19.164835164835164,25.0,26.813186813186814,90.0,89.62637362637362,0.0,-0.3076923076923077
0.36,0.1342,0.0,0.17582417582417584,-18.872570931148168,-19.076923076923077,25.0,26.813186813186814,90.0,89.62637362637362,0.0,-0.3076923076923077
0.38,0.1361,0.0,0.17582417582417584,-18.681875064347054,-18.9010989010989,25.0,26.813186813186814,90.0,89.62637362637362,0.0,-0.3076923076923077
0.4,0.138,0.0,0.17582417582417584,-18.47306155844691,-18.9010989010989,25.0,26.813186813186814,90.0,89.62637362637362,0.0,-0.3076923076923077
0.42,0.1399,0.0,0.17582417582417584,-18.245986379569157,-18.725274725274726,25.0,26.813186813186814,90.0,89.62637362637362,0.0,-0.3076923076923077
0.44,0.1418,0.0,0.17582417582417584,-18.000643363093822,-18.63736263736264,25.0,26.813186813186814,90.0,89.62637362637362,0.0,-0.3076923076923077
0.46,0.1437,0.0,0.17582417582417584,-17.737168967208095,-18.373626373626372,25.0,26.725274725274726,90.0,89.62637362637362,0.0,-0.3076923076923077
0.48,0.1456,0.0,0.17582417582417584,-17.45584607923626,-18.10989010989011,25.0,26.725274725274726,90.0,89.62637362637362,0.0,-0.3076923076923077
0.5,0.14750000000000002,0.0,0.17582417582417584,-17.15710681607124,-17.846153846153847,25.0,26.725274725274726,90.0,89.62637362637362,0.0,-0.3076923076923077
0.52,0.1494,0.0,0.17582417582417584,-16.841534265779945,-17.582417582417584,25.0,26.725274725274726,90.0,89.62637362637362,0.0,-0.3076923076923077
0.54,0.15130000000000002,0.0,0.17582417582417584,-16.509863123841853,-17.318681318681318,25.0,26.725274725274726,90.0,89.62637362637362,0.0,-0.3076923076923077
0.56,0.1532,0.0,0.17582417582417584,-16.16297918447978,-17.054945054945055,25.0,26.725274725274726,90.0,89.62637362637362,0.0,-0.3076923076923077
0.58,0.15510000000000002,0.0,0.17582417582417584,-15.801917655124065,-16.703296703296704,25.0,26.725274725274726,90.0,89.62637362637362,0.0,-0.3076923076923077
0.6,0.157,0.0,0.17582417582417584,-15.427860270180561,-16.35164835164835,25.0,26.725274725274726,90.0,89.62637362637362,0.0,-0.3076923076923077
0.62,0.1589,0.0,0.17582417582417584,-15.042131188907334,-16.087912087912088,25.0,26.725274725274726,90.0,89.62637362637362,0.0,-0.3076923076923077
0.64,0.1608,0.0,0.17582417582417584,-14.646191671295533,-15.736263736263735,25.0,26.725274725274726,90.0,89.62637362637362,0.0,-0.3076923076923077
0.66,0.1627,0.0,0.17582417582417584,-14.24163353534341,-15.384615384615385,25.0,26.725274725274726,90.0,89.62637362637362,0.0,-0.3076923076923077
0.68,0.16460000000000002,0.0,0.17582417582417584,-13.830171408946635,-15.032967032967033,25.0,26.725274725274726,90.0,89.62637362637362,0.0,-0.3076923076923077
0.7,0.16649999999999998,0.0,0.17582417582417584,-13.413633799737937,-14.593406593406593,25.0,26.725274725274726,90.0,89.62637362637362,0.0,-0.3076923076923077
0.72,0.1684,0.0,0.17582417582417584,-12.993953016521452,-14.241758241758241,25.0,26.725274725274726,90.0,89.62637362637362,0.0,-0.3076923076923077
0.74,0.1703,0.0,0.17582417582417584,-12.57315398638544,-13.802197802197803,25.0,26.725274725274726,90.0,89.62637362637362,0.0,-0.3076923076923077
0.76,0.17220000000000002,0.0,0.17582417582417584,-12.153342022058336,-13.45054945054945,25.0,26.725274725274726,90.0,89.62637362637362,0.0,-0.3076923076923077
0.78,0.1741,0.0,0.17582417582417584,-11.73668960451164,-13.010989010989011,25.0,26.725274725274726,90.0,89.62637362637362,0.0,-0.3076923076923077
0.8,0.17600000000000002,0.0,0.17582417582417584,-11.325422256117738,-12.571428571428571,25.0,26.725274725274726,90.0,89.62637362637362,0.0,-0.3076923076923077
0.82,0.1779,0.0,0.17582417582417584,-10.921803589748293,-12.131868131868131,25.0,26.725274725274726,90.0,89.62637362637362,0.0,-0.3076923076923077
0.84,0.17980000000000002,0.0,0.17582417582417584,-10.528119628952867,-11.780219780219781,25.0,26.725274725274726,90.0,89.62637362637362,0.0,-0.3076923076923077
0.86,0.1817,0.0,0.17582417582417584,-10.146662503690287,-11.340659340659341,25.0,26.725274725274726,90.0,89.62637362637362,0.0,-0.3076923076923077
0.88,0.1836,0.0,0.17582417582417584,-9.77971363489728,-10.901098901098901,25.0,26.725274725274726,90.0,89.62637362637362,0.0,-0.3076923076923077
0.9,0.1855,0.0,0.17582417582417584,-9.429526529371994,-10.54945054945055,25.0,26.725274725274726,90.0,89.62637362637362,0.0,-0.3076923076923077
0.92,0.1874,0.0,0.17582417582417584,-9.098309313924648,-10.10989010989011,25.0,26.725274725274726,90.0,89.62637362637362,0.0,-0.3076923076923077
0.94,0.1893,0.0,0.17582417582417584,-8.788207144408029,-9.67032967032967,25.0,26.725274725274726,90.0,89.62637362637362,0.0,-0.3076923076923077
0.96,0.1912,0.0,0.17582417582417584,-8.501284630992151,-9.31868131868132,25.0,26.725274725274726,90.0,89.62637362637362,0.0,-0.3076923076923077
0.98,0.1931,0.0,0.17582417582417584,-8.239508425800484,-8.967032967032967,25.0,26.725274725274726,90.0,89.62637362637362,0.0,-0.3076923076923077
1.0,0.195,0.0,0.17582417582417584,-8.00473012269364,-8.615384615384615,25.0,26.725274725274726,90.0,89.62637362637362,0.0,-0.3076923076923077
1.02,0.19690000000000002,0.0,0.17582417582417584,-7.786619463187213,-8.351648351648352,25.0,26.725274725274726,90.0,89.62637362637362,0.0,-0.3076923076923077
1.04,0.1988,0.0,0.17582417582417584,-7.573907384305773,-8.175824175824175,25.0,26.725274725274726,90.0,89.62637362637362,0.0,-0.3076923076923077
1.06,0.20070000000000002,0.0,0.17582417582417584,-7.366944748604952,-7.912087912087912,25.0,26.725274725274726,90.0,89.62637362637362,0.0,-0.3076923076923077
1.08,0.2026,0.0,0.17582417582417584,-7.166087211170259,-7.648351648351649,25.0,26.725274725274726,90.0,89.62637362637362,0.0,-0.3076923076923077
1.1,0.20450000000000002,0.0,0.17582417582417584,-6.971694841151685,-7.472527472527473,25.0,26.725274725274726,90.0,89.62637362637362,0.0,-0.3076923076923077
1.12,0.20640000000000003,0.0,0.17582417582417584,-6.784131715877548,-7.208791208791209,25.0,26.725274725274726,90.0,89.62637362637362,0.0,-0.3076923076923077
1.14,0.20829999999999999,0.0,0.17582417582417584,-6.60376548703573,-6.945054945054945,25.0,26.725274725274726,90.0,89.62637362637362,0.0,-0.3076923076923077
1.16,0.2102,0.0,0.17582417582417584,-6.430966918453878,-6.857142857142857,25.0,26.725274725274726,90.0,89.62637362637362,0.0,-0.3076923076923077
1.18,0.2121,0.0,0.17582417582417584,-6.266109395057457,-6.681318681318682,25.0,26.725274725274726,90.0,89.62637362637362,0.0,-0.3076923076923077
1.2,0.214,0.0,0.17582417582417584,-6.109568402636148,-6.5054945054945055,25.0,26.725274725274726,90.0,89.62637362637362,0.0,-0.3076923076923077
1.22,0.2159,0.0,0.17582417582417584,-5.961720978104928,-6.329670329670329,25.0,26.725274725274726,90.0,89.62637362637362,0.0,-0.3076923076923077
1.24,0.2178,0.0,0.17582417582417584,-5.822945130006534,-6.241758241758242,25.0,26.725274725274726,90.0,89.62637362637362,0.0,-0.3076923076923077
1.26,0.2197,0.0,0.17582417582417584,-5.693619229066657,-5.978021978021978,25.0,26.725274725274726,90.0,89.62637362637362,0.0,-0.3076923076923077
1.28,0.22160000000000002,0.0,0.17582417582417584,-5.574121368682739,-5.802197802197802,25.0,26.725274725274726,90.0,89.62637362637362,0.0,-0.3076923076923077
1.3,0.22350000000000003,0.0,0.17582417582417584,-5.464828695301115,-5.802197802197802,25.0,26.725274725274726,90.0,89.62637362637362,0.0,-0.3076923076923077
1.32,0.22540000000000002,0.0,0.17582417582417584,-5.366116708716053,-5.714285714285714,25.0,26.725274725274726,90.0,89.62637362637362,0.0,-0.3076923076923077
1.34,0.2273,0.0,0.17582417582417584,-5.278358532407784,-5.450549450549451,25.0,26.725274725274726,90.0,89.62637362637362,0.0,-0.3076923076923077
1.36,0.22920000000000001,0.0,0.17582417582417584,-5.201924154124818,-5.450549450549451,25.0,26.725274725274726,90.0,89.62637362637362,0.0,-0.3076923076923077
