t,freq_hz,shoulder_pan_cmd,shoulder_pan_pos,shoulder_lift_cmd,shoulder_lift_pos,elbow_flex_cmd,elbow_flex_pos,wrist_flex_cmd,wrist_flex_pos,wrist_roll_cmd,wrist_roll_pos
0.0,0.1,0.0,0.17582417582417584,-20.0,-19.604395604395606,25.0,27.076923076923077,90.0,89.45054945054945,0.0,-0.3076923076923077
0.02,0.1019,0.0,0.17582417582417584,-20.0,-19.604395604395606,25.0,27.076923076923077,90.00018251179354,89.45054945054945,0.0,-0.3076923076923077
0.04,0.1038,0.0,0.17582417582417584,-20.0,-19.604395604395606,25.0,27.076923076923077,90.00147225911394,89.45054945054945,0.0,-0.3076923076923077
0.06,0.1057,0.0,0.17582417582417584,-20.0,-19.604395604395606,25.0,27.076923076923077,90.00500624500982,89.45054945054945,0.0,-0.3076923076923077
0.08,0.1076,0.0,0.17582417582417584,-20.0,-19.604395604395606,25.0,27.076923076923077,90.01194626555713,89.45054945054945,0.0,-0.3076923076923077
0.1,0.10950000000000001,0.0,0.17582417582417584,-20.0,-19.604395604395606,25.0,27.076923076923077,90.02347008823186,89.45054945054945,0.0,-0.3076923076923077
0.12,0.1114,0.0,0.17582417582417584,-20.0,-19.604395604395606,25.0,27.076923076923077,90.04076227036501,89.45054945054945,0.0,-0.3076923076923077
0.14,0.11330000000000001,0.0,0.17582417582417584,-20.0,-19.604395604395606,25.0,27.076923076923077,90.06500467416748,89.45054945054945,0.0,-0.3076923076923077
0.16,0.11520000000000001,0.0,0.17582417582417584,-20.0,-19.604395604395606,25.0,27.076923076923077,90.09736673875275,89.45054945054945,0.0,-0.3076923076923077
0.18,0.11710000000000001,0.0,0.17582417582417584,-20.0,-19.604395604395606,25.0,27.076923076923077,90.1389955732395,89.45054945054945,0.0,-0.3076923076923077
0.2,0.11900000000000001,0.0,0.17582417582417584,-20.0,-19.604395604395606,25.0,27.076923076923077,90.19100593835006,89.45054945054945,0.0,-0.3076923076923077
0.22,0.12090000000000001,0.0,0.17582417582417584,-20.0,-19.604395604395606,25.0,27.076923076923077,90.25447018689242,89.45054945054945,0.0,-0.3076923076923077
0.24,0.1228,0.0,0.17582417582417584,-20.0,-19.604395604395606,25.0,27.076923076923077,90.33040823608852,89.45054945054945,0.0,-0.3076923076923077
0.26,0.1247,0.0,0.17582417582417584,-20.0,-19.604395604395606,25.0,27.076923076923077,90.41977764685417,89.45054945054945,0.0,-0.3076923076923077
0.28,0.12660000000000002,0.0,0.17582417582417584,-20.0,-19.604395604395606,25.0,27.076923076923077,90.52346388680904,89.62637362637362,0.0,-0.3076923076923077
0.3,0.1285,0.0,0.17582417582417584,-20.0,-19.604395604395606,25.0,27.076923076923077,90.6422708549697,89.71428571428571,0.0,-0.3076923076923077
