t,freq_hz,shoulder_pan_cmd,shoulder_pan_pos,shoulder_lift_cmd,shoulder_lift_pos,elbow_flex_cmd,elbow_flex_pos,wrist_flex_cmd,wrist_flex_pos,wrist_roll_cmd,wrist_roll_pos
16.48,1.6656000000000002,0.0,0.08791208791208792,-20.0,-19.428571428571427,20.495445737798082,34.37362637362637,90.0,89.45054945054945,0.0,-0.3076923076923077
16.5,1.6675000000000002,0.0,0.08791208791208792,-20.0,-19.428571428571427,17.619343766104887,32.79120879120879,90.0,89.45054945054945,0.0,-0.21978021978021978
16.52,1.6694,0.0,0.08791208791208792,-20.0,-19.428571428571427,15.063083786565345,30.857142857142858,90.0,89.53846153846153,0.0,-0.13186813186813187
16.54,1.6713,0.0,0.17582417582417584,-20.0,-19.428571428571427,12.939911269365677,28.65934065934066,90.0,89.53846153846153,0.0,-0.04395604395604396
16.56,1.6732,0.0,0.17582417582417584,-20.0,-19.428571428571427,11.344663741472951,26.373626373626372,90.0,89.53846153846153,0.0,-0.04395604395604396
16.58,1.6751,0.0,0.17582417582417584,-20.0,-19.428571428571427,10.34944150758379,23.912087912087912,90.0,89.45054945054945,0.0,-0.13186813186813187
16.6,1.6770000000000003,0.0,0.17582417582417584,-20.0,-19.428571428571427,10.000239830747846,21.626373626373628,90.0,89.45054945054945,0.0,-0.3076923076923077
16.62,1.6789000000000003,0.0,0.17582417582417584,-20.0,-19.428571428571427,10.314704018164749,19.428571428571427,90.0,89.45054945054945,0.0,-0.3076923076923077
16.64,1.6808,0.0,0.08791208791208792,-20.0,-19.428571428571427,11.281121263686147,17.494505494505493,90.0,89.45054945054945,0.0,-0.3076923076923077
16.66,1.6827,0.0,0.08791208791208792,-20.0,-19.428571428571427,12.858709608240751,16.087912087912088,90.0,89.45054945054945,0.0,-0.3076923076923077
16.68,1.6846,0.0,0.08791208791208792,-20.0,-19.428571428571427,14.9792072760428,15.12087912087912,90.0,89.45054945054945,0.0,-0.3076923076923077
16.7,1.6865,0.0,0.08791208791208792,-20.0,-19.428571428571427,17.549707423212077,14.857142857142858,90.0,89.45054945054945,0.0,-0.3076923076923077
16.72,1.6884,0.0,0.08791208791208792,-20.0,-19.428571428571427,20.456626595668563,15.032967032967033,90.0,89.45054945054945,0.0,-0.3076923076923077
16.74,1.6903,0.0,0.17582417582417584,-20.0,-19.428571428571427,23.57064252335831,15.648351648351648,90.0,89.62637362637362,0.0,-0.3076923076923077
16.76,1.6922000000000001,0.0,0.17582417582417584,-20.0,-19.428571428571427,26.752390737835256,16.703296703296704,90.0,89.71428571428571,0.0,-0.3076923076923077
16.78,1.6941000000000002,0.0,0.17582417582417584,-20.0,-19.428571428571427,29.85867210643223,18.10989010989011,90.0,89.8021978021978,0.0,-0.3076923076923077
16.8,1.6960000000000002,0.0,0.17582417582417584,-20.0,-19.428571428571427,32.74889659491178,19.86813186813187,90.0,89.8021978021978,0.0,-0.3076923076923077
16.82,1.6979000000000002,0.0,0.17582417582417584,-20.0,-19.428571428571427,35.29147382408712,21.89010989010989,90.0,89.45054945054945,0.0,-0.3076923076923077
16.84,1.6998000000000002,0.0,0.17582417582417584,-20.0,-19.428571428571427,37.36985917771509,24.087912087912088,90.0,89.45054945054945,0.0,-0.3076923076923077
16.86,1.7017,0.0,0.17582417582417584,-20.0,-19.428571428571427,38.8879756791285,26.54945054945055,90.0,89.45054945054945,0.0,-0.3076923076923077
16.88,1.7036,0.0,0.17582417582417584,-20.0,-19.428571428571427,39.7747563110828,29.01098901098901,90.0,89.45054945054945,0.0,-0.3076923076923077
16.9,1.7055,0.0,0.17582417582417584,-20.0,-19.428571428571427,39.987588032131114,31.384615384615383,90.0,89.45054945054945,0.0,-0.3076923076923077
16.92,1.7074000000000003,0.0,0.17582417582417584,-20.0,-19.428571428571427,39.5144859912388,33.67032967032967,90.0,89.45054945054945,0.0,-0.3076923076923077
16.94,1.7093000000000003,0.0,0.17582417582417584,-20.0,-19.428571428571427,38.37488238426105,35.51648351648352,90.0,89.45054945054945,0.0,-0.3076923076923077
16.96,1.7112000000000003,0.0,0.17582417582417584,-20.0,-19.428571428571427,36.61897661088353,36.83516483516483,90.0,89.45054945054945,0.0,-0.3076923076923077
16.98,1.7131,0.0,0.17582417582417584,-20.0,-19.428571428571427,34.325659115733984,37.362637362637365,90.0,89.8021978021978,0.0,-0.3076923076923077
17.0,1.715,0.0,0.17582417582417584,-20.0,-19.428571428571427,31.59908754783885,37.362637362637365,90.0,90.06593406593407,0.0,-0.13186813186813187
17.02,1.7169,0.0,0.17582417582417584,-20.0,-19.428571428571427,28.56405757585879,37.18681318681319,90.0,89.71428571428571,0.0,0.04395604395604396
17.04,1.7188,0.0,0.17582417582417584,-20.0,-19.428571428571427,25.360368833879708,36.395604395604394,90.0,89.53846153846153,0.0,-0.21978021978021978
17.06,1.7207,0.0,0.08791208791208792,-20.0,-19.428571428571427,22.136436221790515,35.252747252747255,90.0,89.45054945054945,0.0,-0.3076923076923077
17.08,1.7226,0.0,0.08791208791208792,-20.0,-19.428571428571427,19.0424356570174,33.84615384615385,90.0,89.45054945054945,0.0,-0.3076923076923077
17.1,1.7245000000000001,0.0,0.08791208791208792,-20.0,-19.428571428571427,16.223299340787918,32.175824175824175,90.0,89.45054945054945,0.0,-0.3076923076923077
17.12,1.7264000000000002,0.0,0.08791208791208792,-20.0,-19.428571428571427,13.811887197411965,30.065934065934066,90.0,89.45054945054945,0.0,-0.21978021978021978
